324,1034,1975,TAAM,0,31.5,NULL
325,1034,1975,SOSX,0,4,NULL
326,1034,1977,THTA,1,NULL,NULL
327,1034,1977,MIRI,1,NULL,NULL
328,1034,1977,MYGA,0,14.7,NULL
329,1034,1977,PEMA,0,25,NULL
330,1034,1977,MUFR,1,NULL,NULL
331,1034,1977,GLSA,1,NULL,NULL
332,1034,1977,TAAM,0,18.7,NULL
333,1034,1977,SOSX,0,2.7,NULL
334,1035,1975,ZAPR,0,1.5,NULL
335,1035,1975,THTA,1,NULL,NULL
336,1035,1975,MIRI,1,NULL,NULL
337,1035,1975,MYGA,0,19,NULL
338,1035,1975,PEMA,0,43,NULL
339,1035,1975,MUFR,1,NULL,NULL
340,1035,1975,GLSA,1,NULL,NULL
341,1035,1975,TAAM,0,21,NULL
342,1035,1975,SOSX,0,5.5,NULL
343,1036,1982,PEER,0,1,NULL
344,1036,1982,NOCR,0,1,NULL
345,1037,1982,CHBA,0,2,NULL
346,1037,1982,NEAL,0,2,NULL
347,1037,1982,PEER,0,2,NULL
348,1037,1982,NOCR,0,6,NULL
349,1038,1982,CHBA,0,25,NULL
350,1038,1982,PEAM,0,13,NULL
351,1038,1982,NOCR,0,1,NULL
352,1039,1982,CHBA,0,5,NULL
353,1039,1982,PEAM,0,14,NULL
354,1040,1960,DIMI,0,0.59,NULL
355,1040,1960,PELO,0,2.28,NULL
356,1040,1960,ONTO,0,0.18,NULL
357,1041,1960,CHFO,0,0.13,NULL
358,1041,1960,DIME,0,0.13,NULL
359,1041,1960,DIMI,0,2.72,NULL
360,1041,1960,PELO,0,2.13,NULL
361,1041,1960,ONTO,0,0.49,NULL
362,1041,1960,AMLE,0,0.14,NULL
363,1042,1960,DIME,0,0.08,NULL
364,1042,1960,DIMI,0,0.09,NULL
365,1042,1960,DIOR,0,0.14,NULL
366,1042,1960,PELO,0,1.75,NULL
367,1042,1960,ONTO,0,0.21,NULL
368,1043,1960,CHFO,0,1.87,NULL
369,1043,1960,DIME,0,0.13,NULL
370,1043,1960,PEMA,0,0.02,NULL
371,1044,1960,DIME,0,0.13,NULL
372,1044,1960,DIMI,0,0.21,NULL
373,1044,1960,DIOR,0,0.14,NULL
374,1044,1960,PELO,0,1.36,NULL
375,1044,1960,ONTO,0,0.06,NULL
376,1045,1960,CHFO,0,1.04,NULL
377,1045,1960,DIME,0,0.13,NULL
378,1045,1960,DIMI,0,0.31,NULL
379,1045,1960,PELO,0,1.94,NULL
380,1045,1960,NELE,1,NULL,NULL
381,1045,1960,PECR,1,NULL,NULL
382,1045,1960,AMLE,0,0.14,NULL
383,1046,1960,CHFO,0,0.38,NULL
